n_nodes,turning_radius,instance_idx,aa_cost,glkh_cost,aa_time,glkh_time,relative_error,cost_ratio,seed,success
10,0.2,2,9.255958480793868,4.633509246554755,0.0028972625732421875,1.535982370376587,0.9976130376077558,1.9976130376077557,131,True
10,0.2,3,9.549421771749344,4.964981252928338,0.0033299922943115234,1.4440460205078125,0.9233550511630051,1.923355051163005,132,True
10,0.2,4,9.202698982069911,5.862885346164853,0.0033235549926757812,1.9758703708648682,0.569653581591829,1.569653581591829,133,True
10,0.2,5,9.393039051919205,5.558066040258248,0.003322601318359375,1.5049941539764404,0.6899833474239847,1.6899833474239847,134,True
10,0.2,6,8.406462470584211,5.46049515096833,0.0031366348266601562,1.5356156826019287,0.5395055280093897,1.5395055280093897,135,True
10,0.2,7,5.162822747679298,4.7427044170263795,0.0036902427673339844,1.5183193683624268,0.08858201855141715,1.0885820185514172,136,True
10,0.2,8,9.911665187617274,4.81181994629132,0.0056416988372802734,1.7078890800476074,1.059857870462636,2.0598578704626362,137,True
10,0.2,9,9.203723555867553,5.1873308891927215,0.005021572113037109,1.3533897399902344,0.774269610416135,1.774269610416135,138,True
10,0.2,10,9.17305886038234,5.298642885179881,0.0055773258209228516,1.626246690750122,0.7312091150809703,1.7312091150809703,139,True
10,0.2,11,8.563533662381062,5.576049206971153,0.005712032318115234,1.3663270473480225,0.535770819897889,1.535770819897889,140,True
10,0.2,12,8.493761474939506,6.003786709399023,0.003758668899536133,2.023057222366333,0.4147340480371143,1.4147340480371142,141,True
10,0.2,13,8.106704528586043,5.05679940435144,0.005072116851806641,1.6400783061981201,0.6031295450656241,1.603129545065624,142,True
10,0.2,14,9.813390919145812,5.075593346307451,0.00574946403503418,1.754091739654541,0.9334470375340768,1.9334470375340767,143,True
10,0.2,15,8.494957956313064,5.281064558845552,0.005922794342041016,2.7782678604125977,0.6085692310055898,1.60856923100559,144,True
10,0.2,16,9.471331905569617,5.489746743093992,0.003760099411010742,1.479788064956665,0.7252766564294412,1.7252766564294413,145,True
10,0.2,17,7.2546401620875365,4.93442158199532,0.0034825801849365234,1.7323737144470215,0.4702108527893548,1.4702108527893547,146,True
10,0.2,18,6.202175912711287,5.1537276410632185,0.0032987594604492188,1.2782018184661865,0.20343493965307277,1.2034349396530728,147,True
10,0.2,19,8.439176673097274,5.352229247438918,0.0038061141967773438,1.621117353439331,0.5767591937762164,1.5767591937762164,148,True
10,0.2,20,7.438442907103199,5.999728921256517,0.006107330322265625,2.191466808319092,0.2397964982633539,1.2397964982633538,149,True
10,0.2,21,8.419787110481185,5.827559791849879,0.005430459976196289,1.618525505065918,0.4448220886994003,1.4448220886994003,150,True
10,0.2,22,9.919250774671397,5.023227078512464,0.0034723281860351562,1.653134822845459,0.9746769595789007,1.9746769595789007,151,True
10,0.2,23,9.811406031164262,5.343151710509053,0.0030510425567626953,1.7205390930175781,0.836258179206652,1.836258179206652,152,True
10,0.2,24,9.152364760281026,4.989980909026208,0.003321409225463867,1.8839771747589111,0.8341482516948355,1.8341482516948355,153,True
10,0.2,25,8.571801687935263,4.5203693210023275,0.0034449100494384766,1.4705610275268555,0.8962613625637537,1.8962613625637537,154,True
10,0.2,26,9.085563639379298,5.352084707960737,0.003238201141357422,1.5412473678588867,0.6975747087607476,1.6975747087607476,155,True
10,0.2,27,9.33263179385969,5.4619401211807705,0.005442380905151367,1.6268165111541748,0.7086660759367951,1.708666075936795,156,True
10,0.2,28,8.678820330746444,5.14674234018828,0.005204439163208008,1.9948034286499023,0.6862744930862329,1.6862744930862328,157,True
10,0.2,29,8.582512504034721,6.460387879667349,0.005704641342163086,1.4202220439910889,0.32848254066080046,1.3284825406608005,158,True
10,0.2,30,9.400352667586995,4.904177134032553,0.005713939666748047,1.6979098320007324,0.9168052887717326,1.9168052887717326,159,True
10,0.2,31,8.960036864625431,4.9841172754610366,0.0037670135498046875,1.9447667598724365,0.7977179045805293,1.7977179045805294,160,True
10,0.2,32,9.408266868141805,4.914960220691678,0.00327301025390625,1.472214698791504,0.9142101758084601,1.9142101758084602,161,True
10,0.2,33,9.190026302384629,5.461588504117647,0.002984285354614258,1.7376213073730469,0.6826654544654923,1.6826654544654922,162,True
10,0.2,34,8.33206935146625,5.554848957189859,0.005463600158691406,1.88071608543396,0.49996326014980597,1.499963260149806,163,True
10,0.2,35,9.315351897295214,4.924219886488569,0.003298521041870117,1.4027671813964844,0.891741658989549,1.891741658989549,164,True
10,0.2,36,9.5321779445134,5.78879366933003,0.005112171173095703,1.911247968673706,0.6466605115011145,1.6466605115011144,165,True
10,0.2,37,10.08889697903154,4.902570008852579,0.005289793014526367,1.4607150554656982,1.0578792267757526,2.0578792267757526,166,True
10,0.2,38,8.608559112606311,5.143911131030244,0.003091573715209961,2.4224793910980225,0.6735435145206627,1.6735435145206627,167,True
10,0.2,39,7.951601041403413,4.899745776622898,0.00560307502746582,2.2392666339874268,0.6228599204761144,1.6228599204761145,168,True
10,0.2,40,8.22820183168715,5.313258978312887,0.0035593509674072266,1.5943973064422607,0.5486167463833734,1.5486167463833733,169,True
10,0.2,41,9.490278484393919,5.230869247226056,0.005036354064941406,1.898733139038086,0.8142832550109409,1.814283255010941,170,True
10,0.2,42,9.19447204229136,5.915988206842991,0.004048585891723633,1.867767333984375,0.5541734906868417,1.5541734906868416,171,True
10,0.2,43,8.64391474213617,5.708461598231567,0.00626826286315918,2.0327441692352295,0.5142284122247545,1.5142284122247545,172,True
10,0.2,44,8.601087201331481,5.221625769485119,0.004290342330932617,1.6719305515289307,0.6472048325630192,1.647204832563019,173,True
10,0.2,45,7.495404179590037,5.1619393455141145,0.005606412887573242,1.326784372329712,0.45205196688406957,1.4520519668840697,174,True
10,0.2,46,9.757122622753476,5.48581075077766,0.003397226333618164,1.968254804611206,0.7786108682969644,1.7786108682969644,175,True
10,0.2,47,9.369644022887453,6.349454282014799,0.0054242610931396484,1.7695608139038086,0.47566130989044497,1.475661309890445,176,True
10,0.2,48,9.148575871814078,4.667325277328336,0.0054950714111328125,1.9585134983062744,0.9601324802137838,1.9601324802137838,177,True
10,0.2,49,7.385674629883683,5.0839752964644,0.005948543548583984,1.4571716785430908,0.45273613642851024,1.4527361364285103,178,True
10,0.2,50,8.014312909259974,4.964941081484797,0.005653858184814453,2.267510175704956,0.6141808689627477,1.6141808689627477,179,True
10,0.2,51,9.17923994249629,4.677533939527007,0.0030832290649414062,1.5694615840911865,0.9624101206253346,1.9624101206253346,180,True
10,0.2,52,8.643010881321285,4.852520575764859,0.005338191986083984,1.5337183475494385,0.7811384303010327,1.7811384303010327,181,True
10,0.2,53,8.52304099235337,5.231654764414019,0.0029261112213134766,1.6060221195220947,0.6291290951244578,1.6291290951244577,182,True
10,0.2,54,7.871108376279315,4.835979463886439,0.0029408931732177734,1.5371973514556885,0.6276141028013573,1.6276141028013573,183,True
10,0.2,55,8.676067157985281,5.081600695154205,0.0053958892822265625,1.6959741115570068,0.7073492543911893,1.7073492543911892,184,True
10,0.2,56,9.395784711143111,5.183952033607419,0.0031113624572753906,1.9249958992004395,0.8124752409417558,1.812475240941756,185,True
10,0.2,57,7.949838295665139,4.7099059156859235,0.005811214447021484,1.6743919849395752,0.6878974735331567,1.6878974735331567,186,True
10,0.2,58,9.174720511737982,5.345715125639652,0.0059070587158203125,2.0106403827667236,0.7162756144137336,1.7162756144137337,187,True
10,0.2,59,7.778279428851887,5.218274552777659,0.003781557083129883,1.645606517791748,0.49058455054105016,1.4905845505410502,188,True
10,0.2,60,8.838441231106072,6.1541215776849585,0.0038442611694335938,1.895322322845459,0.4361824217374162,1.4361824217374162,189,True
10,0.2,61,9.062709217346757,5.687703150723139,0.006609916687011719,2.2887284755706787,0.5933864650082025,1.5933864650082024,190,True
10,0.2,62,7.984164730678611,6.310485696228645,0.005242824554443359,1.5687954425811768,0.26522190446453453,1.2652219044645345,191,True
10,0.2,63,9.71578716767097,6.0617725624604,0.005033016204833984,1.7086424827575684,0.6027963879475294,1.6027963879475293,192,True
15,0.05,0,4.277272275667867,3.3268345638141796,0.008505582809448242,2.104935884475708,0.28568830028146064,1.2856883002814607,193,True
15,0.05,1,4.630657491052301,4.181055015371622,0.011719942092895508,2.7168729305267334,0.10753325991351913,1.107533259913519,194,True
15,0.05,2,4.4264089334277,3.8369579805940166,0.00969839096069336,2.269848108291626,0.15362455252700677,1.1536245525270068,195,True
15,0.05,3,4.617152450485197,3.7484004632754573,0.00864553451538086,2.523282766342163,0.2317660548069081,1.231766054806908,196,True
15,0.05,4,4.127076518282889,3.6064790840833836,0.010019540786743164,1.904085636138916,0.1443506040273681,1.144350604027368,197,True
15,0.05,5,4.078230518730557,3.325289202595864,0.009828567504882812,2.492138147354126,0.2264288217538837,1.2264288217538837,198,True
15,0.05,6,4.534448554457893,4.3231357772907435,0.012953042984008789,2.7679343223571777,0.048879514327809716,1.0488795143278098,199,True
15,0.05,7,4.457598444274068,3.680855620114296,0.00587916374206543,2.967942476272583,0.21102235575750536,1.2110223557575053,200,True
15,0.05,8,4.0226534727383845,3.8919828957072164,0.005154609680175781,2.286522626876831,0.03357429375532334,1.0335742937553234,201,True
15,0.05,9,4.33368644009425,3.9974069664516922,0.009384870529174805,1.8086438179016113,0.08412440276028665,1.0841244027602865,202,True
15,0.05,10,4.648069166554128,3.796963027152748,0.005734920501708984,2.4873385429382324,0.2241544448326126,1.2241544448326125,203,True
15,0.05,11,4.5577230069616,3.870266049836189,0.006226539611816406,3.1646273136138916,0.17762524546717104,1.177625245467171,204,True
15,0.05,12,4.2780040879284735,3.7200303323348853,0.009493589401245117,2.46337628364563,0.14999172204151753,1.1499917220415175,205,True
15,0.05,13,3.8363110259044206,3.2123527851432008,0.010437965393066406,2.3813295364379883,0.19423714719222687,1.1942371471922268,206,True
15,0.05,14,4.247390699020673,3.9530901265228606,0.009736061096191406,2.35060977935791,0.07444823241525204,1.074448232415252,207,True
15,0.05,15,4.575376246024585,3.6142615311826947,0.005699634552001953,2.523439884185791,0.2659228466312411,1.265922846631241,208,True
15,0.05,16,4.355071778106455,3.971861740101847,0.008963346481323242,2.359365940093994,0.09648121286185105,1.096481212861851,209,True
15,0.05,17,4.676783770101444,3.6325342348703034,0.009298086166381836,2.1286027431488037,0.2874713540775274,1.2874713540775273,210,True
15,0.05,18,4.023494916636044,3.517545457171308,0.008385181427001953,2.6052699089050293,0.14383594060831367,1.1438359406083136,211,True
15,0.05,19,4.7493027021428365,4.158023112915282,0.004995584487915039,1.9859492778778076,0.14220209295878486,1.1422020929587848,212,True
